,Unnamed: 0,seq,secs,nsecs,p_x,p_y,p_z,o_x,o_y,o_z
315517,315517,0,1686580838,970422029,-14.490452766418455,-18.854434967041016,-0.3367980420589447,0.1336915199823603,-0.1421364990434501,-0.852115940133019
315519,315519,0,1686580839,979057074,-14.877986907958984,-20.00946044921875,-0.3603231608867645,0.1153776610305941,-0.0806672064382857,-0.8540082593217281
315520,315520,0,1686580840,180793047,-14.999371528625488,-20.281850814819336,-0.3107899725437164,0.0976146795411688,-0.1079501690087888,-0.7963012221479561
315521,315521,0,1686580841,189342022,-15.475385665893556,-21.41659164428711,-0.2698387801647186,0.1124799890220112,-0.119877754318979,-0.7813282765338713
315522,315522,0,1686580842,197964907,-15.891571998596191,-22.521974563598636,-0.2631345391273498,0.0829572646367406,-0.0967217068282072,-0.8340087827171939
315524,315524,0,1686580843,811733007,-16.80506134033203,-24.125688552856445,-0.3860143423080444,0.1040060636414195,-0.0524404726942317,-0.92673873879808
315525,315525,0,1686580844,820337057,-17.664520263671875,-24.82107162475586,-0.4807659685611725,0.1309735697796779,-0.076855097265782,-0.9311353431824628
315526,315526,0,1686580845,425575972,-18.161073684692383,-25.261024475097656,-0.4843077957630157,0.0907654377295839,-0.0951577614014455,-0.8865241658509058
315527,315527,0,1686580846,232392073,-18.5280876159668,-26.06105613708496,-0.4909268319606781,0.064659663951129,-0.0840950645076915,-0.8269669586267172
315528,315528,0,1686580846,635902882,-18.620481491088867,-26.58872604370117,-0.4935239851474762,0.0895476212609188,-0.0647531371760452,-0.7474063877611616
315529,315529,0,1686580847,240984917,-18.45949363708496,-27.233943939208984,-0.4609412550926208,0.0501462790904044,-0.1100594546315668,-0.6118241368153123
315530,315530,0,1686580847,442709923,-18.33431434631348,-27.39363670349121,-0.3615153729915619,0.0072830683298542,-0.1058021645783848,-0.5139246185058616
315531,315531,0,1686580847,644474030,-18.17255973815918,-27.57991600036621,-0.3363528549671173,-0.0365361664051086,-0.0997888558686066,-0.4083547200657465
315532,315532,0,1686580848,47893047,-17.86940574645996,-27.844572067260746,-0.1467867791652679,-0.029712278999675,-0.1186344539918777,-0.2368540986605889
315533,315533,0,1686580848,653024912,-17.324914932250977,-28.20536994934082,0.0937355086207389,-0.0633221829623508,-0.121279836572917,-0.1101746268056864
315534,315534,0,1686580849,661653996,-16.44775390625,-28.70208740234375,0.4735547304153442,-0.0699111185375479,-0.1501066959012879,-0.1256763137482587
315535,315535,0,1686580850,266849041,-15.887358665466309,-28.96267509460449,0.5315069556236267,-0.0263654886273477,-0.1310659193956682,-0.2326098326530152
315536,315536,0,1686580851,275460005,-14.865473747253418,-29.23307228088379,0.5446481704711914,-0.0451406324884195,-0.1414141455061331,-0.1386701523017159
315537,315537,0,1686580851,880573034,-14.226526260375977,-29.35405921936035,0.5546088218688965,-0.0376877754553287,-0.1427860071732715,-0.0282007224836218
315538,315538,0,1686580852,485816002,-13.594151496887209,-29.52542495727539,0.5638629794120789,-0.0836419905692186,-0.1640729200599375,-0.1594180828231371
315539,315539,0,1686580853,292644024,-12.591047286987305,-29.78792953491211,0.5779287219047546,-0.0832350005446473,-0.1503906338736065,-0.1406166096146884
315540,315540,0,1686580854,301211119,-11.535700798034668,-30.04998207092285,0.5935639142990112,-0.0781662765933254,-0.1661742822768275,-0.1717003683095822
315541,315541,0,1686580855,309814930,-10.42989730834961,-30.29151153564453,0.6112001538276672,-0.0882278704482707,-0.1582304032130376,-0.1357904791219918
315542,315542,0,1686580855,914998055,-9.74856662750244,-30.42704963684082,0.6254576444625854,-0.0978918764773291,-0.1474194218914161,0.0083127415227212
315543,315543,0,1686580856,721910000,-8.920308113098145,-30.252216339111328,0.6514788269996643,-0.1522339884725737,-0.1244011146088627,0.1348321068514252
315544,315544,0,1686580857,125325918,-8.620246887207031,-29.99933624267578,0.6510622501373291,-0.1733691644706134,-0.0754985391799137,0.2613121129308511
315545,315545,0,1686580858,133928061,-8.241812705993652,-29.141845703125,0.6830270290374756,-0.1266581509333089,0.0020078562384305,0.4128576271560247
315546,315546,0,1686580858,940901995,-7.935530662536621,-28.30646133422852,0.7121472954750061,-0.1600015571857702,-0.0454124219901706,0.5107974163057798
315547,315547,0,1686580859,949412107,-7.685675621032715,-27.253671646118164,0.7453298568725586,-0.1650271875965514,-0.0837392801206112,0.5444416701812004
315548,315548,0,1686580860,958020926,-7.398477077484131,-26.240802764892575,0.7791242599487305,-0.1497318218820489,-0.0894416871920511,0.5147231427023509
315549,315549,0,1686580861,966682911,-7.081394672393799,-25.258087158203125,0.6818143725395203,-0.1950904767497444,-0.081284662266207,0.5212290105903812
315550,315550,0,1686580862,975230932,-6.684995174407959,-24.17872428894043,0.7041480541229248,-0.1680119696091242,-0.0743529548247725,0.5312937002102802
315551,315551,0,1686580863,983808994,-6.223121166229248,-23.1785945892334,0.6799958348274231,-0.1757681250390508,-0.0445795060375144,0.5518256305173176
315552,315552,0,1686580864,588993073,-5.888955593109131,-22.47662925720215,0.702786922454834,-0.174850488591367,0.0347552011692764,0.6228009827387466
315553,315553,0,1686580865,597634077,-5.4476423263549805,-21.458213806152344,0.7372787594795227,-0.168881842336428,0.0048531467094262,0.6066405340411245
315554,315554,0,1686580866,404474020,-4.924067497253418,-20.692785263061523,0.3025763034820556,-0.133689799601858,-0.1134328589505058,0.5574442852769926
315555,315555,0,1686580866,807928085,-4.9516143798828125,-20.15461158752441,0.6041027307510376,-0.1716411914916703,-0.0526049133575544,0.6324746960597922
315556,315556,0,1686580867,816622019,-4.642645835876465,-19.05521583557129,0.6016626358032227,-0.2075402942953574,-0.0392293351723304,0.6568767474661884
315557,315557,0,1686580868,421781063,-4.425270080566406,-18.416553497314453,0.5800528526306152,-0.2168149157374731,-0.0833008217029727,0.5391817836250322
315558,315558,0,1686580868,825169086,-4.307157516479492,-17.921897888183594,0.6522626280784607,-0.2437458792983655,-0.0496696056101897,0.6341279683255003
315559,315559,0,1686580869,632024050,-3.969081163406372,-16.98737907409668,0.67794269323349,-0.1578486239971708,-0.0396263548783467,0.5675539505418328
315560,315560,0,1686580870,35458088,-3.796724319458008,-16.509811401367188,0.6626451015472412,-0.2375834051420986,-0.0979768364413723,0.5478767340991275
315561,315561,0,1686580870,842403889,-3.428583860397339,-15.56732177734375,0.7072566747665405,-0.2453838879335693,-0.0814322934478478,0.608368720982123
315562,315562,0,1686580871,447544098,-3.182323217391968,-14.942560195922852,0.7286581993103027,-0.2474131370212021,-0.1760911412806547,0.5197885802141244
315563,315563,0,1686580871,649245977,-3.060014009475708,-14.716917037963867,0.7151212692260742,-0.189622876976722,-0.0880417878294463,0.5331537443490804
315564,315564,0,1686580872,657891989,-2.443243980407715,-13.6771821975708,0.7356463074684143,-0.1093738430161041,-0.0287330955231518,0.5238651133546558
315565,315565,0,1686580873,666487932,-1.9548630714416504,-12.616695404052734,0.7287583351135254,-0.1305029205816276,0.0654261710325942,0.5455762187522412
315566,315566,0,1686580874,675132036,-1.4200050830841064,-11.498356819152832,0.7829045653343201,-0.1190084756386655,0.0332981792282632,0.5399457218830712
315567,315567,0,1686580875,683725119,-0.8682596683502197,-10.365471839904783,0.922357141971588,-0.1604491658622926,-0.0601285515569625,0.5462973250444326
315568,315568,0,1686580876,692251921,-0.4418207108974457,-9.242690086364746,0.9558444619178772,-0.2242347305547792,-0.1390788854957861,0.5384343167230566
315569,315569,0,1686580877,700876951,0.0244122724980115,-8.13535213470459,0.901390016078949,-0.227452374127917,-0.1094459788791325,0.512041135217759
315570,315570,0,1686580878,709475994,0.3538106679916382,-6.9481964111328125,0.9363499283790588,-0.1970467495934731,-0.052359344989834,0.5584149405160787
315571,315571,0,1686580879,718204975,0.6272724866867065,-5.867492198944092,0.7813352942466736,-0.2250976068186139,-0.1000616162981068,0.5463556914926111
315572,315572,0,1686580880,726768970,0.997368097305298,-4.829502582550049,0.8377425670623779,-0.2169148183149081,-0.1030956936408941,0.5470299767448573
315573,315573,0,1686580881,735291958,1.3750118017196655,-3.681709289550781,0.8569416999816895,-0.189235897999098,-0.0910912255726306,0.5383400478812763
315574,315574,0,1686580882,138770103,1.5780435800552368,-3.3095271587371826,0.849931001663208,-0.1640987762493253,-0.0707442155651948,0.629809821512649
315575,315575,0,1686580883,147393942,1.9750820398330688,-2.176454544067383,0.7996327877044678,-0.1548265301545691,-0.0648407627786311,0.5698491510617727
315576,315576,0,1686580884,156008959,2.2948553562164307,-1.047200322151184,0.8162795305252075,-0.1642432206985077,-0.0902284234143366,0.5571335187306862
315577,315577,0,1686580885,164541006,2.7757904529571533,0.0396581664681434,0.7835899591445923,-0.1644165077717265,-0.1120800512749775,0.5425644265449326
